,peasantProfile,peasantEmotionalState,currentSeason,currentCropCare,robberyAccount,ptwDate,currentMoneyOrigin,currentPeasantActivityType,currentPeasantLeisureType,currentResourceNeededType,currentDay,timeLeftOnDay,newDay,weekBlock,busy,askedForLoanToday,robbedToday,checkedToday,internalCurrentDate,peasantKind,rainfallConditions,peasantFamilyMinimalVital,health,productivity,wellBeging,worker,peasantQualityFactor,liveStockAffinity,farm,cropSize,housing,servicesPresence,housingSize,housingCondition,housingLocation,farmDistance,money,totalIncome,loanAmountToPay,housingQuailty,timeSpentOnMaintenance,cropHealth,farmReady,harvestedWeightExpected,processedCrop,cropEficiency,processedWeight,processingTime,trainingLevel,trainingAvailability,trainingRelevance,trainingCost,irrigation,irrigationTime,pestControl,diseasedCrop,weedControl,infestedCrop,suppliesAvailability,toolsAvailability,associated,neighbors,collaborationValue,totalHarvestedWeight,healthProgramsAvailability,livestockFarming,livestockHealth,livestockNumber,familyTime,peasantFamilyAffinity,familyTimeAvailability,communications,socialCompatibility,restingTimeAvailibility,peasantRestAffinity,leisureOptions,sellDone,waterAvailable,pesticidesAvailable,tools,supplies,riceSeedsByHectare,seeds,harvestedWeight,startRiceSeason,endRiceSeason,currentCropName,purpose
1169,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,117,0.0,false,false,false,false,false,true,27/04/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,428754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,0.0,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,100,0,10,1,20,460,0,01/05/2022,null,ñame,farmer
1179,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,118,0.0,false,false,false,false,false,true,28/04/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,423754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,0.0,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,100,0,10,1,20,460,0,01/05/2022,null,ñame,farmer
1189,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,119,0.0,false,true,false,false,false,true,29/04/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,418754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,0.0,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,100,0,10,1,20,460,0,01/05/2022,null,ñame,farmer
1199,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,120,0.0,false,false,false,false,false,true,30/04/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,413754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,0.0,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,100,0,10,1,20,460,0,01/05/2022,null,ñame,farmer
1205,PeasantFamily_6,[],GROWING,NONE,0,null,NONE,NONE,LEISURE,NONE,121,0.0,false,false,false,false,false,true,01/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,358754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,0.0,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,100,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1215,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,122,0.0,false,false,false,false,false,true,02/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1414754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1225,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,123,0.0,false,false,false,false,false,true,03/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1409754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1234,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,124,0.0,false,false,false,false,false,true,04/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1404754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1245,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,125,0.0,false,false,false,false,false,true,05/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1399754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1255,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,126,0.0,false,true,false,false,false,true,06/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1394754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1267,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,127,0.0,false,false,false,false,false,true,07/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1389754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1277,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,128,0.0,false,false,false,false,false,true,08/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1384754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1288,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,129,0.0,false,false,false,false,false,true,09/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1379754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1297,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,130,0.0,false,false,false,false,false,true,10/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1374754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1308,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,131,0.0,false,false,false,false,false,true,11/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1369754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1317,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,132,0.0,false,false,false,false,false,true,12/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1364754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1328,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,133,0.0,false,true,false,false,false,true,13/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1359754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1338,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,134,0.0,false,false,false,false,false,true,14/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1354754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1347,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,135,0.0,false,false,false,false,false,true,15/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1349754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1358,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,136,0.0,false,false,false,false,false,true,16/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1344754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1368,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,137,0.0,false,false,false,false,false,true,17/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1339754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1378,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,138,0.0,false,false,false,false,false,true,18/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1334754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1388,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,139,0.0,false,false,false,false,false,true,19/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1329754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1398,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,140,0.0,false,true,false,false,false,true,20/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1324754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1409,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,141,0.0,false,false,false,false,false,true,21/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1319754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1417,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,142,0.0,false,false,false,false,false,true,22/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1314754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1425,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,143,0.0,false,false,false,false,false,true,23/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1309754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1435,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,144,0.0,false,false,false,false,false,true,24/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1304754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1449,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,145,0.0,false,false,false,false,false,true,25/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1299754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1456,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,146,0.0,false,false,false,false,false,true,26/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1294754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1469,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,147,0.0,false,true,false,false,false,true,27/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1289754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1475,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,148,0.0,false,false,false,false,false,true,28/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1284754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1487,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,149,0.0,false,false,false,false,false,true,29/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1279754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1497,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,150,0.0,false,false,false,false,false,true,30/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1274754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1505,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,151,0.0,false,false,false,false,false,true,31/05/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1269754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1516,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,152,0.0,false,false,false,false,false,true,01/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1264754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1528,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,153,0.0,false,false,false,false,false,true,02/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1259754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1538,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,154,0.0,false,true,false,false,false,true,03/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1254754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1547,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,155,0.0,false,false,false,false,false,true,04/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1249754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1558,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,156,0.0,false,false,false,false,false,true,05/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1244754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
1568,PeasantFamily_6,[],NONE,NONE,0,null,NONE,NONE,LEISURE,NONE,157,0.0,false,false,false,false,false,true,06/06/2022,HighriskPeasant,dry,5000.0,100,0.0,1.0,true,0.7,0.7,true,1843,1.0,1.0,1.0,1.0,1.0,1.0,1239754.0,0.0,0,1.0,1.0,1.0,0.0,1.0,false,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,false,0,0.0,4243.653848493417,1.0,false,1.0,0,0.0,0.7,1.0,0.0,0.7,0.7,0.7,1.0,false,70,0,10,1,20,440,0,01/05/2022,null,ñame,farmer
